      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
         348          16          58      22.222     1239.86    0.803929   -0.122589   -0.513682   -0.273497     0.78674    -0.47073    -0.42834        1.61        1.95        1.50        1.69        1.35        1.14        2.07        1.83        1.50        1.79
         349          16          58      22.278     1239.91    0.801028   -0.120796   -0.518236   -0.274214     0.77582    -0.46933    -0.40872        1.61        1.95        1.50        1.69        1.35        1.14        2.07        1.83        1.50        1.79
         350          16          58      22.322     1239.97    0.797129   -0.118748   -0.524308   -0.274927     0.78900    -0.46979    -0.40457        1.61        1.95        1.50        1.69        1.35        1.13        2.06        1.82        1.50        1.79
         351          16          58      22.378     1240.01    0.794271   -0.117028   -0.528799   -0.275336     0.78769    -0.46054    -0.38342        1.61        1.94        1.50        1.69        1.35        1.14        2.06        1.82        1.50        1.80
         352          16          58      22.428     1240.07    0.789417   -0.114589   -0.536545   -0.275337     0.80612    -0.47125    -0.38171        1.61        1.94        1.50        1.69        1.35        1.13        2.05        1.82        1.50        1.79
         353          16          58      22.484     1240.12    0.785295   -0.113330   -0.542808   -0.275368     0.82428    -0.47195    -0.38116        1.61        1.93        1.50        1.69        1.36        1.13        2.04        1.82        1.50        1.79
         354          16          58      22.536     1240.19    0.780467   -0.110939   -0.550030   -0.275736     0.81729    -0.47528    -0.35825        1.61        1.93        1.50        1.69        1.36        1.13        2.04        1.82        1.50        1.80
         355          16          58      22.592     1240.23    0.778035   -0.109539   -0.553576   -0.276071     0.81226    -0.47488    -0.34460        1.61        1.93        1.50        1.69        1.36        1.13        2.04        1.82        1.50        1.80
         356          16          58      22.634     1240.30    0.773127   -0.107419   -0.560436   -0.276852     0.82336    -0.47394    -0.33694        1.61        1.93        1.50        1.69        1.36        1.13        2.05        1.82        1.50        1.80
         357          16          58      22.693     1240.34    0.770571   -0.106861   -0.563807   -0.277351     0.83752    -0.47083    -0.34232        1.61        1.93        1.50        1.69        1.36        1.13        2.05        1.82        1.50        1.80
         358          16          58      22.753     1240.38    0.768229   -0.105949   -0.566903   -0.277887     0.82721    -0.47458    -0.32004        1.61        1.93        1.50        1.69        1.36        1.13        2.06        1.82        1.50        1.79
