      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
         623          16          52      43.890      901.53    0.827876   -0.069305   -0.556149   -0.022728     0.92459    -0.12335    -0.36050        1.59        1.94        1.47        1.57        1.37        1.14        2.07        1.78        1.48        1.83
         624          16          52      43.937      901.60    0.825032   -0.065887   -0.560980   -0.016797     0.93884    -0.11908    -0.34872        1.59        1.94        1.48        1.58        1.36        1.14        2.07        1.78        1.48        1.82
         625          16          52      43.996      901.63    0.823770   -0.064627   -0.563045   -0.014373     0.94000    -0.11499    -0.34821        1.59        1.93        1.47        1.58        1.36        1.14        2.07        1.78        1.48        1.82
         626          16          52      44.052      901.69    0.820995   -0.062351   -0.567439   -0.009648     0.94983    -0.10992    -0.33694        1.59        1.93        1.48        1.59        1.35        1.14        2.08        1.78        1.48        1.82
         627          16          52      44.097      901.75    0.818633   -0.059548   -0.571192   -0.005790     0.94635    -0.11252    -0.33835        1.59        1.93        1.47        1.59        1.35        1.14        2.08        1.78        1.48        1.81
         628          16          52      44.154      901.80    0.817323   -0.057113   -0.573324   -0.004583     0.95361    -0.11588    -0.34283        1.58        1.93        1.47        1.60        1.35        1.14        2.07        1.78        1.48        1.81
         629          16          52      44.211      901.85    0.817018   -0.056475   -0.573811   -0.005767     0.93515    -0.11334    -0.33167        1.59        1.93        1.47        1.60        1.35        1.14        2.08        1.78        1.48        1.81
         630          16          52      44.255      901.92    0.817625   -0.057904   -0.572753   -0.009484     0.96213    -0.11810    -0.35205        1.58        1.93        1.47        1.61        1.34        1.14        2.08        1.78        1.48        1.80
         631          16          52      44.307      901.95    0.818231   -0.058910   -0.571747   -0.011564     0.96146    -0.12781    -0.35580        1.58        1.92        1.47        1.61        1.34        1.14        2.07        1.78        1.48        1.80
         632          16          52      44.364      902.00    0.820050   -0.060402   -0.568854   -0.016595     0.95959    -0.12491    -0.34491        1.58        1.92        1.46        1.62        1.33        1.14        2.07        1.78        1.48        1.80
         633          16          52      44.420      902.06    0.823439   -0.063209   -0.563346   -0.024373     0.94614    -0.11349    -0.35443        1.58        1.92        1.46        1.62        1.33        1.14        2.08        1.78        1.48        1.80
         634          16          52      44.469      902.12    0.827468   -0.067966   -0.556426   -0.032666     0.93777    -0.13657    -0.36969        1.58        1.92        1.46        1.62        1.32        1.14        2.08        1.78        1.48        1.79
         635          16          52      44.520      902.17    0.831095   -0.072609   -0.549944   -0.039629     0.92804    -0.16232    -0.37714        1.58        1.92        1.46        1.63        1.32        1.14        2.09        1.78        1.48        1.79
         636          16          52      44.575      902.23    0.835270   -0.078246   -0.542129   -0.047926     0.91327    -0.17776    -0.38480        1.58        1.92        1.46        1.63        1.32        1.14        2.09        1.78        1.48        1.79
         637          16          52      44.630      902.27    0.837676   -0.081795   -0.537388   -0.053125     0.91190    -0.17706    -0.39859        1.57        1.92        1.46        1.63        1.31        1.14        2.09        1.78        1.48        1.79
         638          16          52      44.680      902.33    0.841417   -0.086557   -0.530025   -0.059990     0.89517    -0.19193    -0.42593        1.57        1.93        1.45        1.64        1.31        1.14        2.10        1.78        1.48        1.79
         639          16          52      44.734      902.38    0.845218   -0.091648   -0.522298   -0.066427     0.88333    -0.21823    -0.42551        1.57        1.93        1.45        1.64        1.31        1.14        2.10        1.78        1.49        1.79
         640          16          52      44.788      902.43    0.848418   -0.097719   -0.515045   -0.073264     0.88028    -0.24002    -0.44235        1.57        1.93        1.45        1.65        1.31        1.14        2.10        1.78        1.49        1.78
         641          16          52      44.842      902.48    0.851371   -0.104674   -0.507680   -0.080451     0.87277    -0.25900    -0.46826        1.57        1.93        1.45        1.65        1.31        1.13        2.11        1.78        1.49        1.78
         642          16          52      44.895      902.54    0.854880   -0.110813   -0.498962   -0.089091     0.84064    -0.26495    -0.46872        1.57        1.93        1.45        1.65        1.30        1.13        2.11        1.78        1.49        1.78
         643          16          52      44.952      902.59    0.857798   -0.114905   -0.491797   -0.095475     0.83636    -0.27847    -0.47672        1.56        1.93        1.44        1.65        1.30        1.13        2.11        1.78        1.49        1.78
         644          16          52      45.001      902.65    0.860898   -0.120181   -0.483474   -0.103266     0.82040    -0.29056    -0.50204        1.56        1.93        1.44        1.65        1.31        1.13        2.12        1.78        1.49        1.78
         645          16          52      45.051      902.70    0.863291   -0.125016   -0.476538   -0.109592     0.82111    -0.30460    -0.51187        1.56        1.94        1.44        1.65        1.30        1.13        2.12        1.78        1.49        1.78
