Q1,Q2,Q3,Q4,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9
0.872029,-0.184816,-0.269995,-0.364023,1.59,2.07,1.49,1.69,1.35,1.16,2.24,1.82,1.5,1.78
0.877699,-0.184599,-0.267242,-0.352348,1.59,2.06,1.49,1.69,1.35,1.16,2.24,1.82,1.5,1.79
0.883326,-0.183762,-0.263943,-0.34103,1.59,2.06,1.49,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.888383,-0.183602,-0.260814,-0.330215,1.59,2.06,1.5,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.894786,-0.181606,-0.256774,-0.316931,1.59,2.06,1.5,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.900134,-0.179678,-0.253217,-0.305544,1.59,2.05,1.5,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.907113,-0.175855,-0.248906,-0.290289,1.59,2.05,1.5,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.912583,-0.173752,-0.246198,-0.276384,1.59,2.05,1.5,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.918294,-0.171838,-0.242879,-0.261186,1.59,2.04,1.5,1.68,1.37,1.16,2.24,1.82,1.5,1.79
0.924417,-0.168738,-0.238863,-0.244796,1.58,2.04,1.5,1.68,1.36,1.16,2.24,1.82,1.49,1.79
0.931411,-0.164656,-0.234211,-0.224739,1.58,2.04,1.5,1.67,1.36,1.15,2.24,1.82,1.49,1.79
0.937447,-0.16172,-0.230712,-0.204481,1.58,2.04,1.5,1.67,1.36,1.15,2.24,1.82,1.49,1.79
0.939994,-0.161294,-0.229023,-0.194794,1.57,2.04,1.5,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.945773,-0.159209,-0.223397,-0.173952,1.57,2.03,1.5,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.948937,-0.157021,-0.219777,-0.162977,1.57,2.03,1.5,1.67,1.37,1.15,2.24,1.82,1.49,1.79
0.953091,-0.154508,-0.215145,-0.146483,1.57,2.03,1.5,1.67,1.37,1.15,2.24,1.82,1.5,1.79
0.956176,-0.153528,-0.211844,-0.131449,1.57,2.03,1.5,1.67,1.37,1.14,2.24,1.82,1.5,1.79
0.957784,-0.153572,-0.210184,-0.122015,1.56,2.02,1.49,1.67,1.36,1.14,2.24,1.82,1.5,1.79
0.959688,-0.154407,-0.208155,-0.108765,1.56,2.02,1.49,1.67,1.37,1.14,2.24,1.82,1.49,1.79
0.961176,-0.154388,-0.206545,-0.09821,1.56,2.02,1.49,1.66,1.37,1.14,2.24,1.82,1.49,1.79
0.962767,-0.15403,-0.204595,-0.086579,1.56,2.02,1.5,1.66,1.37,1.14,2.24,1.81,1.49,1.79
0.963969,-0.154434,-0.202383,-0.077168,1.56,2.02,1.49,1.66,1.37,1.14,2.24,1.81,1.5,1.79
0.965222,-0.154453,-0.199753,-0.067744,1.56,2.02,1.49,1.66,1.37,1.15,2.24,1.81,1.49,1.79
0.96662,-0.15361,-0.196873,-0.057358,1.56,2.02,1.49,1.66,1.37,1.15,2.24,1.81,1.49,1.79
0.967364,-0.153178,-0.195353,-0.050807,1.57,2.02,1.49,1.66,1.37,1.15,2.24,1.82,1.49,1.79
0.968078,-0.153182,-0.193885,-0.042055,1.57,2.02,1.49,1.66,1.37,1.15,2.24,1.82,1.49,1.79
0.968501,-0.153671,-0.192812,-0.034836,1.57,2.02,1.49,1.66,1.37,1.15,2.24,1.82,1.5,1.79
0.968983,-0.15374,-0.191606,-0.026903,1.57,2.02,1.49,1.66,1.37,1.15,2.24,1.82,1.49,1.79
0.969342,-0.153812,-0.190634,-0.019402,1.58,2.01,1.49,1.66,1.37,1.15,2.24,1.81,1.49,1.79
0.969447,-0.15354,-0.190716,-0.015035,1.58,2.01,1.49,1.65,1.37,1.15,2.24,1.81,1.49,1.79
0.969426,-0.151946,-0.192446,-0.009466,1.58,1.99,1.48,1.64,1.37,1.15,2.24,1.81,1.49,1.79
0.969268,-0.150197,-0.194602,-0.009558,1.58,1.99,1.48,1.63,1.37,1.15,2.24,1.81,1.49,1.79
0.968799,-0.149594,-0.197211,-0.012608,1.59,1.98,1.47,1.63,1.37,1.15,2.24,1.81,1.49,1.79
0.968309,-0.149202,-0.199532,-0.017418,1.59,1.97,1.47,1.63,1.37,1.15,2.24,1.8,1.49,1.79
0.758437,0.010327,-0.650696,-0.035519,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.86
0.758441,0.010289,-0.650692,-0.035506,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758452,0.010252,-0.650682,-0.035493,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758458,0.010219,-0.650675,-0.03549,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758332,0.01034,-0.650832,-0.035252,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758293,0.010419,-0.650886,-0.035086,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758268,0.010382,-0.650919,-0.035007,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758256,0.010255,-0.650947,-0.034803,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.86
0.758292,0.010156,-0.650916,-0.034632,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758317,0.009898,-0.650895,-0.03454,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758347,0.009787,-0.650862,-0.034536,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758292,0.010077,-0.650924,-0.034482,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.75827,0.009797,-0.650956,-0.034453,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758304,0.00943,-0.650928,-0.034348,1.59,1.85,1.48,1.57,1.35,1.13,2.05,1.75,1.47,1.85
0.758358,0.009142,-0.650868,-0.034356,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758455,0.008796,-0.650758,-0.034385,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758485,0.00859,-0.650723,-0.03446,1.59,1.86,1.48,1.57,1.35,1.14,2.04,1.75,1.47,1.85
0.758565,0.008259,-0.650623,-0.034639,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.86
0.758585,0.008167,-0.650588,-0.034894,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758606,0.008137,-0.650554,-0.035073,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.86
0.758649,0.008022,-0.650497,-0.035235,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758661,0.007924,-0.650473,-0.035438,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758741,0.007856,-0.650377,-0.035495,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.86
0.758797,0.007699,-0.65031,-0.035568,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758839,0.007783,-0.650267,-0.035427,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758841,0.007923,-0.65027,-0.035318,1.59,1.85,1.48,1.57,1.36,1.13,2.04,1.75,1.47,1.85
0.758808,0.008112,-0.65031,-0.035235,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758713,0.008386,-0.650439,-0.034823,1.59,1.86,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758643,0.00854,-0.650533,-0.034547,1.59,1.85,1.48,1.57,1.35,1.13,2.04,1.75,1.47,1.85
0.758621,0.008587,-0.65057,-0.034338,1.59,1.85,1.48,1.57,1.35,1.13,2.03,1.75,1.46,1.85
0.758637,0.008764,-0.650558,-0.034173,1.59,1.85,1.47,1.57,1.35,1.13,2.03,1.75,1.46,1.85
0.758624,0.008845,-0.650575,-0.034105,1.58,1.84,1.47,1.57,1.34,1.13,2.03,1.75,1.46,1.84
0.758628,0.008863,-0.650568,-0.034154,1.58,1.84,1.47,1.57,1.34,1.13,2.03,1.75,1.46,1.84
0.758678,0.008765,-0.650504,-0.034273,1.58,1.83,1.46,1.57,1.33,1.12,2.02,1.75,1.46,1.83
0.758955,0.008544,-0.650161,-0.034701,1.57,1.82,1.46,1.57,1.32,1.12,2.02,1.75,1.46,1.82
0.759456,0.008566,-0.649523,-0.035691,1.57,1.81,1.46,1.57,1.31,1.12,2.02,1.75,1.46,1.81
0.760063,0.008293,-0.648738,-0.037078,1.57,1.81,1.45,1.58,1.3,1.12,2.02,1.75,1.46,1.8
0.760815,0.007793,-0.647763,-0.038765,1.56,1.81,1.45,1.59,1.29,1.12,2.03,1.75,1.46,1.79
0.761628,0.005848,-0.646757,-0.039933,1.57,1.82,1.44,1.59,1.28,1.12,2.03,1.75,1.46,1.78
0.762484,0.004214,-0.645641,-0.041823,1.56,1.82,1.44,1.59,1.28,1.12,2.04,1.75,1.47,1.78
0.764493,0.001441,-0.643045,-0.045183,1.56,1.82,1.44,1.6,1.28,1.12,2.04,1.75,1.47,1.78
0.767478,-0.001703,-0.639157,-0.049539,1.56,1.83,1.43,1.61,1.27,1.12,2.04,1.76,1.47,1.77
0.773788,-0.007193,-0.630831,-0.057037,1.56,1.83,1.44,1.61,1.27,1.12,2.05,1.76,1.48,1.77
0.777127,-0.009967,-0.62635,-0.060494,1.56,1.84,1.43,1.62,1.27,1.12,2.06,1.75,1.48,1.77
0.785119,-0.018114,-0.61531,-0.068218,1.56,1.84,1.43,1.63,1.27,1.12,2.06,1.76,1.48,1.77
0.793435,-0.027463,-0.603238,-0.076222,1.56,1.85,1.43,1.63,1.26,1.12,2.07,1.76,1.49,1.76
0.803616,-0.040245,-0.587372,-0.087044,1.56,1.85,1.43,1.64,1.27,1.12,2.08,1.76,1.49,1.76
0.809698,-0.049217,-0.577134,-0.094248,1.56,1.86,1.43,1.64,1.26,1.12,2.08,1.76,1.49,1.76
0.817954,-0.062016,-0.562226,-0.10491,1.56,1.86,1.43,1.65,1.26,1.12,2.08,1.76,1.5,1.76
0.82373,-0.072029,-0.550733,-0.113905,1.56,1.87,1.42,1.65,1.27,1.12,2.09,1.76,1.49,1.76
0.829473,-0.083404,-0.538147,-0.124165,1.56,1.87,1.42,1.66,1.26,1.12,2.09,1.76,1.5,1.75
0.832595,-0.090584,-0.530625,-0.13045,1.56,1.88,1.42,1.66,1.26,1.12,2.1,1.76,1.5,1.76
0.836852,-0.102595,-0.519232,-0.139827,1.55,1.88,1.42,1.66,1.26,1.12,2.11,1.76,1.5,1.75
0.841637,-0.115281,-0.505554,-0.150903,1.56,1.89,1.42,1.67,1.26,1.12,2.11,1.76,1.5,1.75
0.843713,-0.121021,-0.499419,-0.155191,1.55,1.89,1.42,1.67,1.26,1.12,2.11,1.76,1.5,1.75
0.847951,-0.1307,-0.486849,-0.163937,1.55,1.9,1.42,1.67,1.26,1.11,2.12,1.76,1.51,1.75
0.851399,-0.137833,-0.47647,-0.170581,1.55,1.91,1.42,1.68,1.26,1.12,2.13,1.76,1.51,1.75
0.855299,-0.145096,-0.464525,-0.177841,1.55,1.92,1.41,1.68,1.26,1.12,2.14,1.76,1.51,1.75
0.858415,-0.150689,-0.454633,-0.183646,1.55,1.93,1.42,1.69,1.26,1.11,2.14,1.76,1.51,1.75
0.861139,-0.156527,-0.445184,-0.189074,1.55,1.94,1.42,1.7,1.26,1.12,2.16,1.76,1.51,1.75
0.86439,-0.163551,-0.433118,-0.196187,1.55,1.95,1.42,1.7,1.26,1.12,2.17,1.76,1.51,1.75
0.866506,-0.168184,-0.42469,-0.201297,1.55,1.95,1.42,1.71,1.26,1.12,2.18,1.76,1.51,1.75
0.869383,-0.17571,-0.411979,-0.208741,1.55,1.96,1.42,1.71,1.26,1.12,2.18,1.76,1.51,1.75
0.871671,-0.181336,-0.401253,-0.215181,1.55,1.96,1.42,1.72,1.26,1.12,2.17,1.76,1.51,1.75
0.873859,-0.186609,-0.390702,-0.221134,1.55,1.97,1.42,1.72,1.27,1.12,2.18,1.76,1.52,1.75
0.876073,-0.191344,-0.380146,-0.226657,1.55,1.97,1.42,1.72,1.27,1.12,2.17,1.77,1.52,1.75
0.879007,-0.197028,-0.365786,-0.23394,1.55,1.98,1.42,1.73,1.27,1.12,2.17,1.77,1.52,1.75
0.880582,-0.200565,-0.357504,-0.237783,1.55,1.98,1.42,1.73,1.27,1.12,2.18,1.76,1.52,1.75
0.882434,-0.20508,-0.347214,-0.24227,1.55,1.98,1.42,1.73,1.27,1.12,2.18,1.76,1.52,1.76
0.884143,-0.210356,-0.33547,-0.247993,1.55,1.99,1.42,1.73,1.27,1.12,2.18,1.76,1.52,1.76
0.886425,-0.214767,-0.322153,-0.25366,1.55,1.99,1.42,1.73,1.27,1.12,2.19,1.76,1.52,1.76
0.887465,-0.218413,-0.313117,-0.258186,1.54,2,1.42,1.74,1.27,1.12,2.19,1.76,1.52,1.76
0.888143,-0.221323,-0.306309,-0.261521,1.55,2,1.42,1.74,1.28,1.12,2.2,1.77,1.52,1.76
0.889213,-0.224554,-0.296602,-0.266275,1.55,2,1.42,1.74,1.28,1.12,2.21,1.77,1.52,1.76
0.889808,-0.226482,-0.290735,-0.269112,1.55,2.01,1.42,1.74,1.28,1.12,2.22,1.76,1.52,1.76
0.890422,-0.229105,-0.282502,-0.27359,1.54,2.01,1.42,1.74,1.29,1.12,2.21,1.77,1.52,1.76
0.891048,-0.230923,-0.275592,-0.27705,1.54,2.02,1.42,1.74,1.29,1.12,2.22,1.77,1.52,1.76
0.891579,-0.233445,-0.265956,-0.282592,1.54,2.02,1.42,1.74,1.29,1.12,2.22,1.77,1.52,1.76
0.891727,-0.234963,-0.260425,-0.285995,1.54,2.03,1.42,1.75,1.29,1.12,2.23,1.77,1.52,1.76
0.891859,-0.236137,-0.254737,-0.289718,1.54,2.03,1.42,1.74,1.29,1.13,2.25,1.77,1.52,1.76
0.89174,-0.23905,-0.246737,-0.294579,1.54,2.03,1.43,1.74,1.29,1.13,2.25,1.77,1.52,1.76
0.891668,-0.241291,-0.239879,-0.298606,1.54,2.03,1.42,1.75,1.29,1.12,2.23,1.77,1.53,1.77
0.891506,-0.244366,-0.231765,-0.302964,1.54,2.04,1.43,1.74,1.3,1.13,2.24,1.77,1.53,1.76
0.891399,-0.246579,-0.225423,-0.306255,1.54,2.04,1.43,1.75,1.3,1.13,2.24,1.77,1.52,1.76
0.891042,-0.249637,-0.220018,-0.308734,1.54,2.04,1.43,1.75,1.3,1.12,2.24,1.77,1.52,1.76
0.889859,-0.254746,-0.214062,-0.312144,1.54,2.04,1.43,1.75,1.3,1.13,2.25,1.78,1.52,1.76
0.888747,-0.258851,-0.210341,-0.314454,1.54,2.04,1.43,1.75,1.3,1.13,2.25,1.78,1.53,1.77
0.888118,-0.260704,-0.209072,-0.315546,1.54,2.05,1.43,1.75,1.31,1.13,2.25,1.78,1.53,1.76
0.886749,-0.264944,-0.206997,-0.317227,1.53,2.05,1.43,1.75,1.3,1.13,2.25,1.78,1.53,1.77
0.886357,-0.267817,-0.204664,-0.317424,1.53,2.05,1.43,1.75,1.3,1.13,2.26,1.78,1.53,1.77
0.886082,-0.270955,-0.202491,-0.316921,1.53,2.05,1.43,1.75,1.3,1.13,2.26,1.78,1.53,1.77
0.886215,-0.273476,-0.201153,-0.315233,1.53,2.05,1.43,1.75,1.3,1.13,2.25,1.78,1.53,1.76
0.885958,-0.276418,-0.199534,-0.314418,1.53,2.05,1.43,1.75,1.3,1.13,2.07,1.78,1.53,1.76
0.885952,-0.279916,-0.200039,-0.310999,1.53,2.05,1.43,1.75,1.31,1.13,2.17,1.78,1.53,1.77
0.886025,-0.282423,-0.199387,-0.308938,1.53,2.05,1.44,1.75,1.3,1.13,2.14,1.78,1.53,1.77
0.88625,-0.287444,-0.203278,-0.301022,1.53,2.06,1.44,1.75,1.31,1.13,2.23,1.78,1.53,1.77
0.885857,-0.288701,-0.203294,-0.300966,1.53,2.06,1.44,1.75,1.31,1.13,2.17,1.78,1.53,1.77
0.885269,-0.290788,-0.204117,-0.30013,1.53,2.06,1.45,1.75,1.31,1.13,1.99,1.78,1.54,1.77
0.885305,-0.29334,-0.207077,-0.295474,1.53,2.06,1.45,1.75,1.31,1.13,2.17,1.79,1.53,1.77
0.884796,-0.295953,-0.209225,-0.292871,1.53,2.07,1.45,1.75,1.31,1.13,2.13,1.79,1.53,1.77
0.882385,-0.301739,-0.212963,-0.291544,1.52,2.07,1.45,1.75,1.32,1.13,2.26,1.78,1.53,1.77
0.880262,-0.306005,-0.215864,-0.291379,1.52,2.07,1.45,1.75,1.31,1.13,2.25,1.78,1.53,1.77
0.878439,-0.308825,-0.21345,-0.295652,1.52,2.07,1.45,1.75,1.32,1.13,2.27,1.79,1.53,1.77
0.876788,-0.311517,-0.212786,-0.298198,1.52,2.07,1.45,1.75,1.32,1.13,2.02,1.79,1.53,1.77
0.874323,-0.315434,-0.213987,-0.300451,1.52,2.07,1.46,1.75,1.32,1.13,2.26,1.79,1.53,1.77
0.87354,-0.316539,-0.212455,-0.302645,1.52,2.08,1.46,1.75,1.33,1.13,2.29,1.79,1.53,1.77
0.874417,-0.31698,-0.203533,-0.305767,1.51,2.08,1.46,1.75,1.33,1.13,2.27,1.79,1.54,1.78
0.879516,-0.309944,-0.179975,-0.313041,1.51,2.08,1.46,1.75,1.33,1.13,2.28,1.79,1.53,1.78
0.881029,-0.309268,-0.170183,-0.314927,1.51,2.08,1.46,1.75,1.33,1.13,2.29,1.79,1.53,1.77
0.882874,-0.307612,-0.163526,-0.314908,1.51,2.08,1.46,1.75,1.33,1.13,2.27,1.79,1.53,1.77
0.883862,-0.307019,-0.157819,-0.315627,1.51,2.08,1.46,1.75,1.33,1.13,2.26,1.79,1.54,1.78
0.884081,-0.30732,-0.152308,-0.317423,1.51,2.08,1.46,1.75,1.33,1.13,2.29,1.79,1.53,1.77
0.884534,-0.307151,-0.148283,-0.318231,1.52,2.08,1.46,1.75,1.33,1.13,2.29,1.79,1.53,1.77
0.885555,-0.306958,-0.140843,-0.318955,1.51,2.08,1.46,1.75,1.33,1.13,2.29,1.79,1.54,1.78
0.886988,-0.306943,-0.131707,-0.318892,1.52,2.08,1.46,1.75,1.33,1.13,2.29,1.79,1.53,1.78
0.887902,-0.307224,-0.127012,-0.317979,1.52,2.08,1.47,1.75,1.33,1.13,2.28,1.79,1.53,1.78
0.889348,-0.306284,-0.121453,-0.317016,1.52,2.08,1.47,1.75,1.33,1.13,2.29,1.79,1.53,1.78
0.890674,-0.305059,-0.116178,-0.316451,1.52,2.08,1.47,1.75,1.33,1.14,2.29,1.79,1.53,1.78
0.891557,-0.303653,-0.112534,-0.316633,1.52,2.08,1.47,1.75,1.33,1.14,2.29,1.79,1.53,1.78
0.892257,-0.302579,-0.109556,-0.316735,1.53,2.08,1.47,1.75,1.33,1.13,2.29,1.79,1.53,1.78
0.893126,-0.300959,-0.107918,-0.31639,1.53,2.08,1.46,1.75,1.33,1.14,2.28,1.8,1.53,1.78
0.894298,-0.299072,-0.108487,-0.31467,1.52,2.07,1.46,1.75,1.33,1.13,2.27,1.79,1.53,1.78
0.894797,-0.298304,-0.110627,-0.313232,1.53,2.07,1.46,1.74,1.33,1.13,2.29,1.79,1.53,1.78
0.895662,-0.297699,-0.11751,-0.308798,1.53,2.07,1.46,1.74,1.33,1.13,2.28,1.79,1.53,1.78
0.896728,-0.297035,-0.124574,-0.303529,1.53,2.07,1.46,1.75,1.32,1.14,2.27,1.79,1.53,1.78
0.897353,-0.296949,-0.129348,-0.299748,1.53,2.07,1.46,1.74,1.33,1.13,2.28,1.8,1.53,1.78
0.898855,-0.295364,-0.13606,-0.293781,1.53,2.07,1.46,1.75,1.33,1.13,2.27,1.8,1.53,1.78
0.900157,-0.293473,-0.141807,-0.288933,1.53,2.06,1.46,1.74,1.33,1.13,2.26,1.79,1.53,1.78
0.9011,-0.291765,-0.150186,-0.283436,1.53,2.06,1.46,1.74,1.32,1.13,2.27,1.79,1.52,1.78
0.901816,-0.289931,-0.156582,-0.279552,1.53,2.06,1.46,1.74,1.33,1.14,2.26,1.79,1.52,1.78
0.902793,-0.287114,-0.168191,-0.272476,1.53,2.06,1.46,1.74,1.32,1.13,2.26,1.79,1.52,1.78
0.90272,-0.286065,-0.176958,-0.268233,1.53,2.05,1.46,1.74,1.32,1.13,2.25,1.79,1.52,1.78
0.902639,-0.284969,-0.184423,-0.264619,1.54,2.06,1.46,1.73,1.32,1.14,2.25,1.79,1.52,1.78
0.902787,-0.283185,-0.191157,-0.261231,1.54,2.05,1.46,1.73,1.32,1.13,2.24,1.79,1.52,1.78
0.902827,-0.280909,-0.19842,-0.258114,1.54,2.05,1.46,1.73,1.31,1.13,2.23,1.79,1.52,1.78
0.902577,-0.279783,-0.203175,-0.256509,1.54,2.05,1.46,1.73,1.31,1.13,2.24,1.79,1.52,1.78
0.902136,-0.27822,-0.210029,-0.254229,1.54,2.04,1.46,1.73,1.32,1.13,2.23,1.79,1.52,1.78
0.90224,-0.275926,-0.21506,-0.252144,1.54,2.04,1.45,1.72,1.31,1.13,2.23,1.79,1.52,1.78
0.902716,-0.271966,-0.222827,-0.247967,1.54,2.03,1.45,1.72,1.31,1.13,2.22,1.78,1.52,1.78
0.902804,-0.269828,-0.227738,-0.245505,1.55,2.03,1.45,1.72,1.31,1.13,2.21,1.79,1.51,1.78
0.902635,-0.26711,-0.234234,-0.242977,1.55,2.03,1.45,1.71,1.3,1.13,2.21,1.79,1.51,1.78
0.902041,-0.265118,-0.241306,-0.240428,1.55,2.02,1.45,1.72,1.3,1.13,2.2,1.78,1.51,1.78
0.901317,-0.262458,-0.24934,-0.237851,1.55,2.02,1.45,1.71,1.3,1.13,2.19,1.78,1.51,1.78
0.900897,-0.259829,-0.255995,-0.235247,1.55,2.02,1.44,1.7,1.3,1.13,2.19,1.78,1.51,1.78
0.900183,-0.25643,-0.264967,-0.231748,1.55,2.01,1.44,1.7,1.3,1.13,2.18,1.78,1.51,1.78
0.899153,-0.2541,-0.273162,-0.228778,1.55,2.01,1.44,1.7,1.3,1.13,2.17,1.78,1.51,1.78
0.898192,-0.251716,-0.280719,-0.226024,1.55,2.01,1.44,1.69,1.3,1.13,2.17,1.78,1.5,1.78
0.897186,-0.249141,-0.287964,-0.223747,1.55,2,1.44,1.69,1.3,1.13,2.15,1.78,1.5,1.78
0.896311,-0.246385,-0.295125,-0.220956,1.55,2,1.44,1.68,1.29,1.13,2.15,1.78,1.5,1.78
0.895504,-0.242625,-0.303424,-0.217116,1.55,1.99,1.44,1.68,1.3,1.13,2.14,1.78,1.5,1.78
0.894946,-0.239428,-0.309981,-0.213676,1.55,1.99,1.44,1.68,1.29,1.13,2.14,1.78,1.5,1.78
0.894248,-0.23592,-0.31717,-0.20992,1.56,1.98,1.44,1.67,1.29,1.13,2.13,1.78,1.5,1.78
0.893306,-0.231749,-0.326007,-0.204979,1.56,1.98,1.44,1.67,1.29,1.13,2.12,1.78,1.49,1.78
0.892815,-0.228135,-0.331723,-0.20198,1.55,1.98,1.44,1.67,1.29,1.13,2.11,1.78,1.49,1.79
0.890987,-0.223095,-0.343114,-0.19658,1.56,1.97,1.44,1.66,1.29,1.13,2.11,1.78,1.49,1.78
0.889737,-0.220767,-0.349218,-0.194105,1.56,1.97,1.44,1.66,1.29,1.13,2.11,1.77,1.49,1.78
0.888029,-0.216709,-0.358097,-0.190286,1.56,1.97,1.44,1.66,1.3,1.13,2.1,1.78,1.49,1.79
0.886532,-0.213147,-0.36518,-0.187812,1.56,1.96,1.44,1.65,1.3,1.13,2.1,1.78,1.48,1.79
0.884284,-0.208914,-0.37438,-0.185031,1.56,1.96,1.44,1.65,1.3,1.13,2.09,1.77,1.48,1.79
0.882162,-0.20632,-0.381891,-0.182704,1.56,1.95,1.44,1.65,1.3,1.13,2.09,1.78,1.48,1.79
0.880292,-0.203561,-0.388603,-0.180656,1.56,1.94,1.44,1.64,1.29,1.13,2.08,1.77,1.47,1.79
0.878765,-0.2003,-0.395,-0.177838,1.56,1.94,1.44,1.64,1.3,1.13,2.07,1.77,1.47,1.79
0.876942,-0.194467,-0.403716,-0.173693,1.56,1.94,1.44,1.63,1.3,1.13,2.07,1.78,1.47,1.79
0.875981,-0.192415,-0.407657,-0.171611,1.56,1.93,1.44,1.63,1.3,1.14,2.07,1.77,1.47,1.79
0.87435,-0.188306,-0.414588,-0.167839,1.56,1.93,1.45,1.62,1.3,1.13,2.07,1.77,1.46,1.79
0.872432,-0.1842,-0.421885,-0.164154,1.56,1.93,1.44,1.62,1.31,1.13,2.06,1.77,1.46,1.79
0.870405,-0.180519,-0.429031,-0.160437,1.56,1.92,1.44,1.61,1.31,1.13,2.05,1.77,1.46,1.79
0.868916,-0.17698,-0.434696,-0.157172,1.57,1.92,1.45,1.61,1.31,1.13,2.05,1.77,1.46,1.8
0.867009,-0.172732,-0.441413,-0.15367,1.57,1.92,1.44,1.61,1.31,1.13,2.05,1.78,1.45,1.8
0.865386,-0.16998,-0.44685,-0.150133,1.57,1.91,1.45,1.6,1.32,1.13,2.04,1.77,1.45,1.8
0.864349,-0.167495,-0.450554,-0.14781,1.57,1.91,1.45,1.6,1.32,1.13,2.04,1.77,1.45,1.8
0.862302,-0.163372,-0.456995,-0.144568,1.57,1.91,1.45,1.59,1.32,1.13,2.04,1.77,1.44,1.81
0.860769,-0.160928,-0.461597,-0.1418,1.57,1.91,1.45,1.59,1.32,1.13,2.03,1.77,1.44,1.81
0.85836,-0.157039,-0.468311,-0.138714,1.57,1.9,1.45,1.59,1.32,1.13,2.03,1.77,1.44,1.81
0.85616,-0.154348,-0.473916,-0.136275,1.57,1.9,1.45,1.59,1.33,1.13,2.03,1.77,1.44,1.81
0.853477,-0.15069,-0.480774,-0.133141,1.57,1.9,1.45,1.58,1.33,1.13,2.02,1.76,1.44,1.81
0.851461,-0.147215,-0.486126,-0.130473,1.57,1.9,1.45,1.58,1.33,1.13,2.02,1.76,1.43,1.82
0.848227,-0.142067,-0.494789,-0.124547,1.57,1.89,1.45,1.58,1.34,1.13,2.02,1.76,1.43,1.82
0.845674,-0.137843,-0.501563,-0.119455,1.57,1.9,1.45,1.58,1.34,1.13,2.03,1.76,1.43,1.82
0.842374,-0.132435,-0.509778,-0.113987,1.57,1.9,1.46,1.57,1.34,1.13,2.02,1.76,1.44,1.82
0.840038,-0.12765,-0.515742,-0.109779,1.57,1.9,1.46,1.57,1.34,1.13,2.02,1.76,1.44,1.83
0.837677,-0.121987,-0.522,-0.10456,1.58,1.9,1.46,1.57,1.34,1.13,2.02,1.76,1.44,1.83
0.836264,-0.117869,-0.5259,-0.100987,1.58,1.9,1.46,1.57,1.35,1.13,2.03,1.76,1.44,1.83
0.834202,-0.112123,-0.531378,-0.095777,1.58,1.9,1.46,1.57,1.35,1.13,2.03,1.76,1.44,1.83
0.832463,-0.108096,-0.535589,-0.092004,1.58,1.9,1.46,1.57,1.35,1.13,2.03,1.76,1.45,1.83
0.830354,-0.103065,-0.540694,-0.086836,1.58,1.9,1.46,1.57,1.36,1.13,2.03,1.76,1.45,1.84
0.827774,-0.099028,-0.545976,-0.083037,1.58,1.9,1.46,1.57,1.36,1.13,2.03,1.76,1.45,1.84
0.824762,-0.095777,-0.551677,-0.079033,1.59,1.9,1.46,1.57,1.36,1.13,2.03,1.76,1.45,1.84
