,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,brazo,brazo,brazo,brazo,brazo,brazo,brazo,espalda,espalda,espalda,espalda,espalda,espalda,espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:referencia,MarkerSet:referencia,MarkerSet:referencia
,,"A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6552,54.600000,41.221382,4.649632,7.185364,57.421268,1046.730591,-3.294881,2.935847,2.565986,3.368864,-0.794109,-178.406052,830.585449,318.155945,2.617044,36.197464,1075.832275,29.041172,67.147339,1047.323608,-6.086458,69.022346,1017.174255,-32.846245,-175.997345,900.349243,323.434906,-178.719604,827.240906,315.931091,-180.440369,764.469971,315.211273,-44.030849,1170.279053,188.666534
6553,54.608333,41.107048,4.646732,7.198752,57.590061,1046.248901,-3.162813,2.935847,2.560088,3.325564,-0.785688,-178.428589,830.586365,318.151886,2.617044,36.348305,1075.418091,29.102364,67.310661,1046.837524,-5.965137,69.190834,1016.644226,-32.653961,-176.035309,900.346191,323.427002,-178.735733,827.242126,315.921722,-180.453751,764.475464,315.216705,-43.928680,1170.188843,188.543289
6554,54.616667,40.937283,4.686347,7.255328,57.723278,1045.762573,-3.041153,2.935847,2.560902,3.220244,-0.777965,-178.442825,830.596252,318.153107,2.617044,36.443966,1075.002319,29.143909,67.429298,1046.330322,-5.867495,69.372948,1016.101379,-32.430550,-176.061005,900.360596,323.436768,-178.752426,827.244385,315.918304,-180.454285,764.488342,315.213867,-43.837315,1170.105591,188.435562
6555,54.625000,40.746830,4.704593,7.291206,57.862740,1045.251465,-2.912118,2.935847,2.557944,3.281945,-0.769452,-178.456985,830.600464,318.143280,2.617044,36.575150,1074.586548,29.190542,67.561920,1045.791748,-5.720512,69.551849,1015.508179,-32.215210,-176.084076,900.369385,323.421936,-178.764282,827.243774,315.908051,-180.461761,764.492126,315.209229,-43.742039,1170.015259,188.323593
6556,54.633333,40.680496,4.593073,7.261564,58.016151,1044.747681,-2.777612,2.935847,2.553192,3.197212,-0.763079,-178.474548,830.602295,318.139252,2.617044,36.732594,1074.169678,29.271692,67.738823,1045.267090,-5.566467,69.677414,1014.954468,-32.050846,-176.110596,900.375977,323.418762,-178.784424,827.246460,315.902802,-180.467911,764.487732,315.205322,-43.655315,1169.917480,188.225204
6557,54.641667,40.579945,4.466030,7.275288,58.159256,1044.277344,-2.650492,2.935847,2.563109,3.431837,-0.749839,-178.495056,830.610535,318.143494,2.617044,36.852848,1073.769531,29.317581,67.884422,1044.813599,-5.442612,69.832047,1014.406433,-31.847406,-176.139740,900.380005,323.424500,-178.805054,827.253174,315.906860,-180.479614,764.502686,315.208588,-43.575336,1169.833618,188.119690
6558,54.650000,40.449612,4.420700,7.302618,58.321568,1043.812134,-2.518469,2.935847,2.559236,3.153136,-0.741102,-178.510834,830.607727,318.139099,2.617044,36.996361,1073.370361,29.374247,68.062462,1044.358276,-5.300429,70.024506,1013.859375,-31.631510,-176.174667,900.380737,323.432312,-178.819778,827.255737,315.895966,-180.477417,764.489868,315.198059,-43.918888,1169.820068,188.441681
6559,54.658333,40.355450,4.318533,7.329132,58.484383,1043.331665,-2.397387,2.935847,2.555068,3.073792,-0.737741,-178.535080,830.610474,318.140442,2.617044,37.112289,1072.974976,29.410517,68.234749,1043.806152,-5.175466,70.205872,1013.354309,-31.449982,-176.207153,900.384644,323.432037,-178.840958,827.251221,315.895599,-180.496307,764.498962,315.202881,-43.402077,1169.638062,187.899765
6560,54.666667,40.258728,4.229361,7.342205,58.644680,1042.844116,-2.281677,2.935847,2.560590,3.185537,-0.722635,-178.555527,830.613037,318.134949,2.617044,37.257683,1072.532959,29.438766,68.357475,1043.311035,-5.071131,70.373093,1012.802856,-31.278532,-176.241074,900.378113,323.424896,-178.864838,827.257751,315.894165,-180.499817,764.508362,315.195648,-43.295815,1169.519043,187.758682
6561,54.675000,40.148556,4.178360,7.342111,58.804176,1042.349731,-2.173283,2.935847,2.553009,3.044259,-0.716910,-178.570633,830.609009,318.137268,2.617044,37.418602,1072.107422,29.483141,68.515434,1042.839233,-4.975807,70.545845,1012.218811,-31.101753,-176.269974,900.376343,323.426788,-178.874069,827.256897,315.892822,-180.506821,764.498108,315.201599,-43.188374,1169.406128,187.635101
6562,54.683333,39.977058,4.222514,7.358287,58.970795,1041.873535,-2.085305,2.935847,2.552854,3.180343,-0.701507,-178.593506,830.610046,318.127625,2.617044,37.587654,1071.724243,29.517822,68.690117,1042.358154,-4.875945,70.735237,1011.698730,-30.924776,-176.309860,900.381714,323.412964,-178.891174,827.248291,315.882050,-180.518600,764.504578,315.197266,-43.102356,1169.301270,187.515717
6563,54.691667,39.870811,4.238702,7.371472,59.154026,1041.425293,-1.989352,2.935847,2.554057,3.195537,-0.693173,-178.608139,830.612610,318.130493,2.617044,37.757782,1071.346802,29.560371,68.900589,1041.869507,-4.767142,70.926437,1011.225098,-30.763412,-176.329407,900.383484,323.417114,-178.914398,827.257202,315.887115,-180.519547,764.501465,315.196777,-42.964706,1169.181152,187.350723
6564,54.700000,39.752953,4.214625,7.398099,59.338337,1040.973511,-1.892905,2.935847,2.562006,3.572712,-0.676022,-178.632736,830.619934,318.122833,2.617044,37.917377,1070.953857,29.591412,69.066536,1041.397461,-4.676440,71.131042,1010.712769,-30.605381,-176.359802,900.386353,323.405548,-178.945755,827.264343,315.874176,-180.531525,764.513489,315.198090,-42.855679,1169.071777,187.218185
6565,54.708333,39.616867,4.229519,7.425721,59.509686,1040.506470,-1.804186,2.935847,2.562050,3.572136,-0.679328,-178.645523,830.632263,318.116119,2.617044,38.063175,1070.545166,29.620298,69.205147,1040.941650,-4.619035,71.331024,1010.170471,-30.445749,-176.367081,900.397156,323.399780,-178.962616,827.280945,315.865845,-180.545990,764.523376,315.192291,-42.729378,1168.947510,187.068405
6566,54.716667,39.534874,4.164692,7.425671,59.645058,1040.027100,-1.714138,2.935847,2.559706,3.539040,-0.673316,-178.656052,830.644043,318.107178,2.617044,38.201378,1070.123291,29.625834,69.362038,1040.451904,-4.482069,71.451424,1009.658813,-30.311489,-176.385437,900.404785,323.384918,-178.975708,827.286377,315.861359,-180.545807,764.546753,315.185272,-42.633938,1168.832764,186.935959
6567,54.725000,39.467861,3.956391,7.433454,59.801392,1039.585449,-1.617265,2.935847,2.556595,3.530627,-0.668713,-178.666763,830.650574,318.098358,2.617044,38.322193,1069.766357,29.640106,69.550179,1039.984253,-4.375450,71.619278,1009.163513,-30.143925,-176.402298,900.410217,323.373413,-178.985001,827.292664,315.850159,-180.551682,764.554932,315.181549,-42.541920,1168.731689,186.816422
6568,54.733333,39.357407,3.833904,7.467011,59.959202,1039.163696,-1.528847,2.935847,2.553308,3.518317,-0.667454,-178.678879,830.659241,318.088135,2.617044,38.443329,1069.419922,29.662840,69.714325,1039.581665,-4.295118,71.819641,1008.656616,-29.978245,-176.416367,900.416382,323.359039,-178.996979,827.304260,315.840179,-180.561905,764.562988,315.175140,-42.468216,1168.643311,186.687988
6569,54.741667,39.198524,3.944221,7.490578,60.124355,1038.758423,-1.449626,2.935847,2.549736,3.576427,-0.662191,-178.683578,830.667847,318.078094,2.617044,38.609669,1069.068726,29.683119,69.864433,1039.167969,-4.222163,71.998749,1008.191589,-29.823826,-176.425308,900.424927,323.343658,-179.002457,827.316772,315.829285,-180.561813,764.567871,315.171326,-42.385326,1168.561768,186.558273
6570,54.750000,39.052109,3.987522,7.521048,60.277172,1038.337280,-1.365364,2.935847,2.545544,3.482460,-0.663586,-178.692184,830.679626,318.067657,2.617044,38.732742,1068.711426,29.701464,70.032410,1038.703613,-4.131652,72.156067,1007.733459,-29.668852,-176.435028,900.434875,323.329590,-179.011734,827.323914,315.820190,-180.568314,764.586914,315.163422,-42.306072,1168.484619,186.431778
6571,54.758333,38.935322,3.965732,7.525594,60.420418,1037.909546,-1.291042,2.935847,2.553466,3.785260,-0.652776,-178.698608,830.687195,318.055695,2.617044,38.871967,1068.361450,29.709103,70.163010,1038.259399,-4.065751,72.320259,1007.254944,-29.530256,-176.443970,900.447144,323.317902,-179.019333,827.332275,315.808258,-180.571167,764.588257,315.150787,-42.211086,1168.401855,186.296051
6572,54.766667,38.818157,3.929677,7.540657,60.558743,1037.477173,-1.217483,2.935847,2.547749,3.579624,-0.659954,-178.704468,830.697510,318.045044,2.617044,38.980827,1067.985962,29.713167,70.307365,1037.835815,-3.994593,72.459061,1006.749023,-29.394428,-176.442352,900.458069,323.307373,-179.036057,827.342957,315.799347,-180.573517,764.597778,315.138336,-42.108555,1168.312134,186.161484
6573,54.775000,38.720085,3.900696,7.570418,60.700268,1037.063110,-1.146811,2.935847,2.555010,3.905036,-0.648152,-178.714310,830.700012,318.032959,2.617044,39.101425,1067.635864,29.723867,70.451035,1037.430908,-3.930450,72.634583,1006.294617,-29.269449,-176.457611,900.451538,323.290466,-179.044159,827.347900,315.784332,-180.579330,764.608215,315.134583,-42.014736,1168.205933,186.015228
6574,54.783333,38.649155,3.835379,7.581103,60.863922,1036.668823,-1.075716,2.935847,2.540822,3.717413,-0.657499,-178.716125,830.701965,318.017303,2.617044,39.257835,1067.290405,29.742266,70.633415,1037.009521,-3.839833,72.807770,1005.871643,-29.147446,-176.449203,900.461609,323.267700,-179.055298,827.344604,315.765045,-180.582352,764.605896,315.129089,-41.919456,1168.115479,185.874100
6575,54.791667,38.559864,3.789582,7.606846,61.041115,1036.283936,-0.997254,2.935847,2.557723,4.225971,-0.639136,-178.722473,830.714294,318.006012,2.617044,39.409813,1066.950195,29.756779,70.824478,1036.635864,-3.762954,73.010338,1005.431030,-28.986578,-176.458450,900.472900,323.258087,-179.068863,827.360352,315.755615,-180.578766,764.615906,315.114349,-41.857758,1168.018799,185.740601
6576,54.800000,38.432865,3.762424,7.631909,61.210949,1035.908813,-0.922827,2.935847,2.546287,4.017236,-0.648254,-178.727005,830.716309,317.988922,2.617044,39.547474,1066.629395,29.752670,70.983994,1036.252197,-3.696440,73.186592,1005.008667,-28.847225,-176.460236,900.466309,323.228973,-179.070496,827.368591,315.745544,-180.588638,764.621399,315.102875,-41.765877,1167.916748,185.625610
6577,54.808333,38.351624,3.764089,7.636505,61.363194,1035.532593,-0.853869,2.935847,2.555464,4.327771,-0.638246,-178.724197,830.725281,317.974487,2.617044,39.693405,1066.296509,29.781347,71.123901,1035.848511,-3.637568,73.338028,1004.599915,-28.732246,-176.460419,900.477661,323.215637,-179.067078,827.368896,315.727051,-180.583603,764.636780,315.091187,-41.686817,1167.826172,185.516891
6578,54.816667,38.222672,3.753545,7.639705,61.497684,1035.140869,-0.793495,2.935847,2.542752,3.984080,-0.646157,-178.718079,830.729980,317.960510,2.617044,39.821064,1065.977661,29.781708,71.263184,1035.458008,-3.563955,73.473122,1004.124390,-28.628359,-176.450455,900.477173,323.199249,-179.071732,827.382446,315.711121,-180.570251,764.637939,315.081757,-41.593018,1167.716309,185.391937
6579,54.825000,38.109619,3.720447,7.655569,61.623810,1034.719482,-0.724733,2.935847,2.541105,4.055783,-0.650110,-178.704132,830.742615,317.948822,2.617044,39.931442,1065.633301,29.789669,71.389999,1035.011230,-3.492031,73.629753,1003.649719,-28.486320,-176.432465,900.491333,323.182556,-179.051254,827.394836,315.700165,-180.567062,764.649231,315.074310,-41.499714,1167.614624,185.266754
6580,54.833333,38.016796,3.707525,7.681709,61.758335,1034.310791,-0.651690,2.935847,2.540143,4.108506,-0.644834,-178.689987,830.749084,317.931610,2.617044,40.053688,1065.263550,29.802601,71.536865,1034.618774,-3.426307,73.791634,1003.220886,-28.344641,-176.424469,900.494568,323.163300,-179.035065,827.406555,315.680450,-180.548843,764.653564,315.061523,-41.418064,1167.524414,185.151169
6581,54.841667,37.907669,3.714031,7.716846,61.906673,1033.927979,-0.579122,2.935847,2.536291,4.095397,-0.648800,-178.671844,830.756775,317.919525,2.617044,40.182312,1064.930298,29.818073,71.686005,1034.236572,-3.369095,73.969208,1002.808899,-28.206936,-176.401825,900.493958,323.141907,-179.017838,827.410156,315.669952,-180.533920,764.675354,315.057739,-41.334007,1167.425049,185.023834
6582,54.850000,37.780563,3.751046,7.755039,62.088459,1033.547729,-0.496320,2.935847,2.535118,4.275283,-0.645539,-178.659119,830.767029,317.904816,2.617044,40.329620,1064.583130,29.837971,71.887634,1033.846802,-3.279481,74.159584,1002.372742,-28.058052,-176.386383,900.503967,323.120117,-179.007111,827.428955,315.655273,-180.521942,764.676819,315.049805,-41.254906,1167.345825,184.902634
6583,54.858333,37.622601,3.718305,7.802720,62.270569,1033.149658,-0.407136,2.935847,2.520414,3.793761,-0.659169,-178.636337,830.767273,317.888947,2.617044,40.466869,1064.269409,29.829025,72.062439,1033.412842,-3.180360,74.378365,1001.908447,-27.874832,-176.364212,900.493713,323.102509,-178.981659,827.437561,315.637787,-180.501007,764.680725,315.037964,-41.174316,1167.251953,184.780243
6584,54.866667,37.516541,3.626498,7.832188,62.427570,1032.757568,-0.320793,2.935847,2.527562,4.230301,-0.646213,-178.623245,830.779297,317.881500,2.617044,40.587570,1063.951904,29.833019,72.219681,1033.002319,-3.083531,74.551598,1001.472351,-27.723700,-176.353302,900.505798,323.084839,-178.967529,827.452637,315.637115,-180.486893,764.689331,315.033844,-41.102619,1167.162964,184.662582
6585,54.875000,37.434292,3.572222,7.835920,62.562504,1032.365112,-0.235180,2.935847,2.510108,3.801661,-0.658052,-178.611252,830.783386,317.873932,2.617044,40.711159,1063.597534,29.859781,72.361755,1032.625366,-3.007854,74.679695,1001.026062,-27.581654,-176.338287,900.509460,323.071991,-178.960327,827.459106,315.629608,-180.473114,764.691040,315.031342,-41.014759,1167.067871,184.513931
6586,54.883333,37.354687,3.523128,7.853409,62.700859,1031.959717,-0.146328,2.935847,2.526174,4.309654,-0.646751,-178.596344,830.789368,317.866791,2.617044,40.840755,1063.234741,29.897377,72.519485,1032.214111,-2.909594,74.840988,1000.575928,-27.438635,-176.321243,900.513916,323.064392,-178.945328,827.464478,315.623291,-180.460358,764.699646,315.024048,-40.938988,1166.969971,184.406708
6587,54.891667,37.240349,3.454614,7.907723,62.869564,1031.543457,-0.042174,2.935847,2.521199,4.337462,-0.651892,-178.580734,830.789307,317.857025,2.617044,40.971966,1062.887085,29.914728,72.690582,1031.783936,-2.797014,75.066673,1000.117188,-27.243464,-176.298462,900.515198,323.046143,-178.929718,827.466370,315.617065,-180.452072,764.695618,315.018921,-40.868572,1166.873535,184.285797
6588,54.900000,37.138142,3.379738,7.953575,63.043484,1031.151978,0.064141,2.935847,2.511283,4.219186,-0.655678,-178.568039,830.795654,317.851746,2.617044,41.093544,1062.568970,29.936460,72.882538,1031.392822,-2.676431,75.268250,999.685120,-27.076401,-176.283157,900.527710,323.035553,-178.919556,827.476013,315.612671,-180.439529,764.691711,315.017883,-40.818077,1166.768066,184.195068
6589,54.908333,37.022831,3.347964,7.987906,63.218906,1030.783447,0.175854,2.935847,2.509766,4.119251,-0.659069,-178.558762,830.799072,317.840912,2.617044,41.237007,1062.243408,29.973005,73.053810,1031.023804,-2.571497,75.465157,999.266174,-26.889778,-176.269089,900.527832,323.024109,-178.918594,827.481262,315.604767,-180.426575,764.697205,315.004761,-40.764622,1166.671509,184.090118
6590,54.916667,36.855801,3.414463,8.049167,63.400143,1030.408691,0.305869,2.935847,2.501969,4.046732,-0.670161,-178.548859,830.806763,317.837555,2.617044,41.382084,1061.918213,30.032007,73.223869,1030.640259,-2.451923,75.695290,998.829529,-26.675240,-176.250183,900.528809,323.010498,-178.906021,827.487488,315.601074,-180.428268,764.713989,315.012299,-40.716568,1166.580200,183.982025
6591,54.925000,36.698605,3.462661,8.078240,63.573093,1030.011475,0.438138,2.935847,2.498402,3.984852,-0.674163,-178.541946,830.806213,317.825043,2.617044,41.544540,1061.582397,30.088022,73.382103,1030.213501,-2.320584,75.892967,998.391357,-26.459187,-176.239105,900.527954,322.999664,-178.901855,827.488647,315.580475,-180.422699,764.711304,315.006012,-40.668663,1166.479736,183.853424
6592,54.933333,36.623234,3.374148,8.097685,63.746944,1029.594482,0.572506,2.935847,2.504051,4.348203,-0.668387,-178.529938,830.814392,317.825043,2.617044,41.678265,1061.230835,30.161739,73.592751,1029.777588,-2.173822,76.073120,997.930054,-26.274876,-176.222717,900.536316,322.988983,-178.889603,827.496216,315.588043,-180.415451,764.720825,315.009430,-40.612141,1166.383057,183.749664
6593,54.941667,36.537159,3.295211,8.125628,63.909931,1029.196533,0.697422,2.935847,2.502588,4.293797,-0.672532,-178.521759,830.816101,317.812439,2.617044,41.812447,1060.889404,30.216595,73.730499,1029.400024,-2.061325,76.261009,997.484863,-26.096373,-176.210129,900.537354,322.977722,-178.883850,827.502014,315.573944,-180.409286,764.718689,314.996948,-40.572384,1166.301514,183.643250
6594,54.950000,36.391937,3.305520,8.196172,64.078827,1028.801636,0.837680,2.935847,2.518494,4.831104,-0.656694,-178.513870,830.814880,317.804626,2.617044,41.931408,1060.535278,30.273890,73.912117,1029.006104,-1.922365,76.487175,997.026428,-25.855246,-176.203873,900.535828,322.968536,-178.877090,827.503662,315.568207,-180.398621,764.714722,314.988312,-40.519794,1166.219482,183.545929
6595,54.958333,36.246113,3.291260,8.270317,64.251686,1028.420166,0.991252,2.935847,2.500823,4.505431,-0.668904,-178.511917,830.815979,317.802063,2.617044,42.053486,1060.216553,30.331017,74.093903,1028.609253,-1.745521,76.712334,996.614441,-25.621389,-176.200363,900.530334,322.952515,-178.870117,827.507019,315.569092,-180.403137,764.720947,314.996002,-40.465431,1166.138062,183.464844
6596,54.966667,36.147717,3.231797,8.322975,64.425194,1028.051514,1.149308,2.935847,2.485940,4.193971,-0.675401,-178.506744,830.815247,317.792267,2.617044,42.178421,1059.891113,30.403645,74.285423,1028.218140,-1.574692,76.914619,996.217163,-25.392220,-176.194107,900.533081,322.937531,-178.870850,827.503967,315.558655,-180.393066,764.718872,314.991974,-40.420769,1166.066528,183.377625
6597,54.975000,36.053257,3.173244,8.375806,64.598602,1027.682861,1.307470,2.935847,2.498590,4.633245,-0.660196,-178.516388,830.819885,317.791931,2.617044,42.306755,1059.559204,30.494541,74.453865,1027.854858,-1.417333,77.127945,995.803345,-25.156347,-176.208282,900.541870,322.938538,-178.879715,827.507629,315.556732,-180.399002,764.719910,314.991608,-40.379982,1165.992432,183.306229
6598,54.983333,35.917507,3.144882,8.430888,64.762215,1027.300049,1.481533,2.935847,2.491850,4.514942,-0.666570,-178.514252,830.828918,317.790436,2.617044,42.429535,1059.236206,30.593613,74.603470,1027.468140,-1.241897,77.347244,995.341553,-24.904318,-176.197372,900.544128,322.927917,-178.887787,827.524780,315.563416,-180.395370,764.728149,314.991669,-40.340981,1165.920044,183.234268
6599,54.991667,35.793930,3.120613,8.465113,64.924492,1026.914917,1.658095,2.935847,2.502556,4.920621,-0.654317,-178.526215,830.829895,317.793243,2.617044,42.563152,1058.925659,30.694382,74.772377,1027.052002,-1.046086,77.533813,994.910278,-24.664854,-176.210495,900.546326,322.931183,-178.902023,827.525757,315.561951,-180.403976,764.727783,314.997864,-40.307720,1165.838501,183.172836
6600,55.000000,35.692734,3.061726,8.499578,65.081848,1026.527222,1.847820,2.935847,2.499081,4.889793,-0.652666,-178.534683,830.836975,317.788025,2.617044,42.692989,1058.594116,30.810541,74.925560,1026.652588,-0.854276,77.725090,994.491394,-24.407654,-176.222946,900.555969,322.922485,-178.908371,827.526001,315.557617,-180.410355,764.739319,314.995422,-40.255508,1165.768188,183.090286
6601,55.008333,35.582455,3.000141,8.532650,65.239113,1026.139160,2.037982,2.935847,2.494014,4.672135,-0.650979,-178.543274,830.840515,317.795746,2.617044,42.819942,1058.270020,30.931103,75.086884,1026.265137,-0.656288,77.908714,994.033020,-24.149963,-176.241135,900.557495,322.932678,-178.915207,827.536316,315.566711,-180.411255,764.737732,314.999146,-40.209202,1165.681885,183.021179
6602,55.016667,35.482868,2.924701,8.563998,65.396271,1025.747070,2.235064,2.935847,2.503887,5.124155,-0.634375,-178.554886,830.836853,317.792786,2.617044,42.936771,1057.936768,31.046963,75.260582,1025.856934,-0.460178,78.090820,993.604004,-23.884186,-176.257645,900.552185,322.926086,-178.928757,827.529968,315.559418,-180.416046,764.738770,315.004242,-40.174614,1165.606689,182.977020
6603,55.025000,35.396896,2.848189,8.609368,65.552788,1025.353394,2.436027,2.935847,2.495626,4.795028,-0.636672,-178.567047,830.844360,317.798401,2.617044,43.049763,1057.586304,31.162636,75.418289,1025.472290,-0.245368,78.281517,993.158325,-23.614620,-176.275635,900.565491,322.932648,-178.943390,827.538025,315.574005,-180.420166,764.739075,314.999695,-40.134598,1165.528076,182.915665
6604,55.033333,35.290581,2.771443,8.656981,65.715965,1024.965820,2.647965,2.935847,2.497504,4.793621,-0.623535,-178.578522,830.843872,317.797241,2.617044,43.173790,1057.247803,31.280159,75.600800,1025.086060,-0.015063,78.478447,992.734863,-23.329729,-176.302933,900.569336,322.936920,-178.953583,827.539368,315.572876,-180.416977,764.731384,314.992523,-40.094437,1165.451782,182.854797
